question_id,video_id,video_path,correct_idx,pred_idx,is_correct,response,num_frames,frame_height,frame_width,total_pixels,requested_pixels,input_tokens,output_tokens,sample_fps_eff
fine_grained_action_localization_2496,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2496.mp4,3,3,1,3,4,1408,1408,7929856,262144,566,2,0.0192585457763954
fine_grained_action_localization_2504,P02-20240211-115653,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2504.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.009910802426090192
fine_grained_action_localization_2540,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2540.mp4,1,1,1,1,4,1408,1408,7929856,262144,564,2,0.023081362068670317
fine_grained_action_localization_2558,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2558.mp4,1,0,0,0,4,1408,1408,7929856,262144,562,2,0.014270425275849225
fine_grained_action_localization_2574,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2574.mp4,2,0,0,0,4,1408,1408,7929856,262144,561,2,0.043525570324598924
fine_grained_action_localization_2585,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2585.mp4,3,0,0,0,4,1408,1408,7929856,262144,561,2,0.02715546409837971
fine_grained_action_localization_2595,P02-20240210-195833,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2595.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.020157903886426874
fine_grained_action_localization_2646,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2646.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.02715546409837971
fine_grained_action_localization_2669,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2669.mp4,2,2,1,2,4,1408,1408,7929856,262144,563,2,0.008150512769209722
fine_grained_action_localization_2687,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2687.mp4,3,3,1,3,4,1408,1408,7929856,262144,562,2,0.010028413889963554
fine_grained_action_localization_2724,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2724.mp4,2,0,0,0,4,1408,1408,7929856,262144,562,2,0.009039547856316964
fine_grained_action_localization_2734,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2734.mp4,0,0,1,0,4,1408,1408,7929856,262144,565,2,0.014251781575904563
fine_grained_action_localization_2755,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2755.mp4,4,3,0,3,4,1408,1408,7929856,262144,563,2,0.020026702889643894
fine_grained_action_localization_2784,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2784.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.009965122378163698
fine_grained_action_localization_2804,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2804.mp4,1,0,0,0,4,1408,1408,7929856,262144,562,2,0.011835486377909767
fine_grained_action_localization_2817,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2817.mp4,1,0,0,0,4,1408,1408,7929856,262144,561,2,0.027855152620620178
fine_grained_action_localization_2830,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2830.mp4,4,4,1,4,4,1408,1408,7929856,262144,563,2,0.013922728758958131
fine_grained_action_localization_2846,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2846.mp4,2,1,0,1,4,1408,1408,7929856,262144,564,2,0.010010845285367508
fine_grained_action_localization_2911,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2911.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.011835486377909767
fine_grained_action_localization_2926,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2926.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.01579155132968026
fine_grained_action_localization_2933,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2933.mp4,4,3,0,3,4,1408,1408,7929856,262144,564,2,0.017311021730120852
fine_grained_action_localization_2940,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2940.mp4,4,1,0,1,4,1408,1408,7929856,262144,562,2,0.02054794522225689
fine_grained_action_localization_2955,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2955.mp4,1,0,0,0,4,1408,1408,7929856,262144,562,2,0.023081362068670317
fine_grained_action_localization_2994,P02-20240211-115653,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2994.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.009910802426090192
fine_grained_action_localization_3001,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3001.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.014736583236799604
fine_grained_action_localization_3018,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3018.mp4,4,4,1,4,4,1408,1408,7929856,262144,566,2,0.02372010206720269
fine_grained_action_localization_3059,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3059.mp4,4,0,0,0,4,1408,1408,7929856,262144,562,2,0.013922728758958131
fine_grained_action_localization_3069,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3069.mp4,4,2,0,2,4,1408,1408,7929856,262144,563,2,0.011595322809855545
fine_grained_action_localization_3084,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3084.mp4,1,0,0,0,4,1408,1408,7929856,262144,561,2,0.048289736392034224
fine_grained_action_localization_3092,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3092.mp4,3,0,0,0,4,1408,1408,7929856,262144,566,2,0.010024225364454135
fine_grained_action_localization_3113,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3113.mp4,0,0,1,0,4,1408,1408,7929856,262144,566,2,0.0192585457763954
fine_grained_action_localization_3134,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3134.mp4,3,0,0,0,4,1408,1408,7929856,262144,563,2,0.011835486377909767
fine_grained_action_localization_3151,P02-20240210-195833,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3151.mp4,2,2,1,2,4,1408,1408,7929856,262144,562,2,0.025597270291097863
fine_grained_action_localization_3186,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3186.mp4,4,0,0,0,4,1408,1408,7929856,262144,564,2,0.016652789190145397
fine_grained_action_localization_3196,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3196.mp4,3,3,1,3,4,1408,1408,7929856,262144,564,2,0.01658833259221604
fine_grained_action_localization_3222,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3222.mp4,3,0,0,0,4,1408,1408,7929856,262144,563,2,0.009965122378163698
fine_grained_action_localization_3241,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3241.mp4,4,0,0,0,4,1408,1408,7929856,262144,564,2,0.02742230232904535
fine_grained_action_localization_3289,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3289.mp4,2,1,0,1,4,1408,1408,7929856,262144,563,2,0.009039547856316964
fine_grained_action_localization_3311,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3311.mp4,4,2,0,2,4,1408,1408,7929856,262144,566,2,0.033333332803514276
fine_grained_action_localization_3355,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3355.mp4,1,0,0,0,4,1408,1408,7929856,262144,562,2,0.010024225364454135
fine_grained_action_localization_3374,P02-20240210-100308,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3374.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.018936405878851554
fine_grained_action_localization_3393,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3393.mp4,4,1,0,1,4,1408,1408,7929856,262144,564,2,0.015159171072175707
fine_grained_action_localization_3404,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3404.mp4,3,2,0,2,4,1408,1408,7929856,262144,562,2,0.020026702889643894
fine_grained_action_localization_3412,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3412.mp4,3,2,0,2,4,1408,1408,7929856,262144,563,2,0.010024225364454135
fine_grained_action_localization_3421,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3421.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.016673613510373293
fine_grained_action_localization_3428,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3428.mp4,1,2,0,2,4,1408,1408,7929856,262144,564,2,0.010010845285367508
fine_grained_action_localization_3445,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3445.mp4,4,0,0,0,4,1408,1408,7929856,262144,564,2,0.043525573034667704
fine_grained_action_localization_3459,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3459.mp4,4,0,0,0,4,1408,1408,7929856,262144,562,2,0.014219694482173355
fine_grained_action_localization_3483,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3483.mp4,0,2,0,2,4,1408,1408,7929856,262144,562,2,0.028024287712899807
fine_grained_action_localization_3501,P02-20240210-195833,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3501.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.020157903886426874
fine_grained_action_localization_3522,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3522.mp4,4,1,0,1,4,1408,1408,7929856,262144,561,2,0.026572187414155034
fine_grained_action_localization_3561,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3561.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.015833222999861462
fine_grained_action_localization_3592,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3592.mp4,2,1,0,1,4,1408,1408,7929856,262144,565,2,0.008150512769209722
fine_grained_action_localization_3618,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3618.mp4,4,3,0,3,4,1408,1408,7929856,262144,563,2,0.025386081128767116
fine_grained_action_localization_3629,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3629.mp4,1,0,0,0,4,1408,1408,7929856,262144,565,2,0.014251781575904563
fine_grained_action_localization_3636,P02-20240211-100250,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3636.mp4,3,4,0,4,4,1408,1408,7929856,262144,564,2,0.012503907551228538
fine_grained_action_localization_3664,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3664.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.008150512769209722
fine_grained_action_localization_3696,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3696.mp4,3,4,0,4,4,1408,1408,7929856,262144,564,2,0.013922728758958131
fine_grained_action_localization_3707,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3707.mp4,3,2,0,2,4,1408,1408,7929856,262144,564,2,0.012071219903587047
fine_grained_action_localization_3727,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3727.mp4,4,0,0,0,4,1408,1408,7929856,262144,565,2,0.008214114347075564
fine_grained_action_localization_3768,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3768.mp4,3,3,1,3,4,1408,1408,7929856,262144,565,2,0.0192585457763954
fine_grained_action_localization_3825,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3825.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.016673613510373293
fine_grained_action_localization_3835,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3835.mp4,0,1,0,1,4,1408,1408,7929856,262144,563,2,0.011595322809855545
fine_grained_action_localization_3860,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3860.mp4,4,1,0,1,4,1408,1408,7929856,262144,566,2,0.012578615868875768
fine_grained_action_localization_3872,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3872.mp4,2,3,0,3,4,1408,1408,7929856,262144,564,2,0.008150512769209722
fine_grained_action_localization_3892,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3892.mp4,1,2,0,2,4,1408,1408,7929856,262144,563,2,0.02742230232904535
fine_grained_action_localization_3908,P02-20240210-100308,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3908.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.018936405878851554
fine_grained_action_localization_3938,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3938.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.016673613510373293
fine_grained_action_localization_3947,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3947.mp4,1,0,0,0,4,1408,1408,7929856,262144,561,2,0.027855152620620178
fine_grained_action_localization_3953,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3953.mp4,4,4,1,4,4,1408,1408,7929856,262144,563,2,0.009965122378163698
fine_grained_action_localization_3958,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3958.mp4,3,2,0,2,4,1408,1408,7929856,262144,564,2,0.021917808591413512
fine_grained_action_localization_3990,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3990.mp4,3,0,0,0,4,1408,1408,7929856,262144,562,2,0.02814919011567732
fine_grained_action_localization_3996,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3996.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.043525573034667704
fine_grained_action_localization_4045,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4045.mp4,4,3,0,3,4,1408,1408,7929856,262144,564,2,0.0112771358661335
fine_grained_action_localization_4068,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4068.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.008970621050519314
fine_grained_action_localization_4084,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4084.mp4,3,2,0,2,4,1408,1408,7929856,262144,563,2,0.011595322809855545
fine_grained_action_localization_4121,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4121.mp4,3,0,0,0,4,1408,1408,7929856,262144,563,2,0.014736583236799604
fine_grained_action_localization_4139,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4139.mp4,3,3,1,3,4,1408,1408,7929856,262144,567,2,0.023378142411783324
fine_grained_action_localization_4158,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4158.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.02477291589250763
fine_grained_action_localization_4185,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4185.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.009761652729387548
fine_grained_action_localization_4209,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4209.mp4,4,0,0,0,4,1408,1408,7929856,262144,564,2,0.019547157119717797
fine_grained_action_localization_4251,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4251.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.026572187414155034
fine_grained_action_localization_4275,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4275.mp4,4,1,0,1,4,1408,1408,7929856,262144,564,2,0.020026702889643894
fine_grained_action_localization_4295,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4295.mp4,0,2,0,2,4,1408,1408,7929856,262144,563,2,0.009039547856316964
fine_grained_action_localization_4305,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4305.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.025712448441525433
fine_grained_action_localization_4327,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4327.mp4,3,2,0,2,4,1408,1408,7929856,262144,564,2,0.019105238576203616
fine_grained_action_localization_4373,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4373.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.01658833259221604
fine_grained_action_localization_4384,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4384.mp4,3,3,1,3,4,1408,1408,7929856,262144,566,2,0.0192585457763954
fine_grained_action_localization_4413,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4413.mp4,4,0,0,0,4,1408,1408,7929856,262144,564,2,0.009965122378163698
fine_grained_action_localization_4420,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4420.mp4,3,3,1,3,4,1408,1408,7929856,262144,561,2,0.026466695715385603
fine_grained_action_localization_4473,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4473.mp4,2,0,0,0,4,1408,1408,7929856,262144,566,2,0.02372010206720269
fine_grained_action_localization_4499,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4499.mp4,1,3,0,3,4,1408,1408,7929856,262144,563,2,0.015980822558762584
fine_grained_action_localization_4515,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4515.mp4,4,3,0,3,4,1408,1408,7929856,262144,564,2,0.02715546409837971
fine_grained_action_localization_4553,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4553.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.02516778507381295
fine_grained_action_localization_4568,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4568.mp4,2,2,1,2,4,1408,1408,7929856,262144,562,2,0.014130946776607707
fine_grained_action_localization_4587,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4587.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.016652789190145397
fine_grained_action_localization_4606,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4606.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.01579155132968026
fine_grained_action_localization_4650,P02-20240211-115653,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4650.mp4,3,2,0,2,4,1408,1408,7929856,262144,562,2,0.009910802426090192
fine_grained_action_localization_4695,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4695.mp4,1,3,0,3,4,1408,1408,7929856,262144,564,2,0.008214114347075564
fine_grained_action_localization_4719,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4719.mp4,2,3,0,3,4,1408,1408,7929856,262144,565,2,0.010028413889963554
fine_grained_action_localization_4741,P02-20240210-100308,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4741.mp4,2,0,0,0,4,1408,1408,7929856,262144,565,2,0.018936405878851554
fine_grained_action_localization_4764,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4764.mp4,4,2,0,2,4,1408,1408,7929856,262144,564,2,0.02477291589250763
fine_grained_action_localization_4770,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4770.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.01241208086330839
fine_grained_action_localization_4784,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4784.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.012630249930449452
fine_grained_action_localization_4845,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4845.mp4,4,0,0,0,4,1408,1408,7929856,262144,564,2,0.02477291589250763
fine_grained_action_localization_4888,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4888.mp4,3,3,1,3,4,1408,1408,7929856,262144,564,2,0.019547157119717797
fine_grained_action_localization_4915,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4915.mp4,2,2,1,2,4,1408,1408,7929856,262144,563,2,0.020026702889643894
fine_grained_action_localization_4931,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4931.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.0112771358661335
fine_grained_action_localization_4938,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4938.mp4,1,3,0,3,4,1408,1408,7929856,262144,561,2,0.029462312122402974
fine_grained_action_localization_4967,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4967.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.02985074602965391
fine_grained_action_localization_4999,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4999.mp4,4,2,0,2,4,1408,1408,7929856,262144,564,2,0.02477291589250763
fine_grained_action_localization_5012,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5012.mp4,4,2,0,2,4,1408,1408,7929856,262144,561,2,0.025386081128767116
fine_grained_action_localization_5025,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5025.mp4,3,0,0,0,4,1408,1408,7929856,262144,567,2,0.0192585457763954
fine_grained_action_localization_5077,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5077.mp4,2,0,0,0,4,1408,1408,7929856,262144,566,2,0.033268645155964206
fine_grained_action_localization_5091,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5091.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.008214114347075564
fine_grained_action_localization_5104,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5104.mp4,2,0,0,0,4,1408,1408,7929856,262144,565,2,0.013157894912271291
fine_grained_action_localization_5122,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5122.mp4,0,3,0,3,4,1408,1408,7929856,262144,565,2,0.019105238576203616
fine_grained_action_localization_5154,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5154.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.02477291589250763
fine_grained_action_localization_5159,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5159.mp4,2,3,0,3,4,1408,1408,7929856,262144,563,2,0.026572187414155034
fine_grained_action_localization_5168,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5168.mp4,3,1,0,1,4,1408,1408,7929856,262144,564,2,0.02477291589250763
fine_grained_action_localization_5186,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5186.mp4,0,3,0,3,4,1408,1408,7929856,262144,562,2,0.02756086319039055
fine_grained_action_localization_5244,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5244.mp4,3,1,0,1,4,1408,1408,7929856,262144,564,2,0.009761652729387548
fine_grained_action_localization_5258,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5258.mp4,3,2,0,2,4,1408,1408,7929856,262144,562,2,0.026466695715385603
fine_grained_action_localization_5262,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5262.mp4,0,3,0,3,4,1408,1408,7929856,262144,561,2,0.02756086319039055
fine_grained_action_localization_5274,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5274.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.019417476111604968
fine_grained_action_localization_5288,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5288.mp4,0,2,0,2,4,1408,1408,7929856,262144,563,2,0.01760821669984215
fine_grained_action_localization_5298,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5298.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.023710729818675592
fine_grained_action_localization_5361,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5361.mp4,4,0,0,0,4,1408,1408,7929856,262144,564,2,0.013157894912271291
fine_grained_action_localization_5401,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5401.mp4,4,0,0,0,4,1408,1408,7929856,262144,567,2,0.009039547856316964
fine_grained_action_localization_5432,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5432.mp4,3,3,1,3,4,1408,1408,7929856,262144,563,2,0.02477291589250763
